kode_prov,nama_prov,jenis_pdrb,kode_komp,nama_komp,nilai_jt
63,Kalimantan Selatan,PRODUKSI,I-13,Industri Makanan dan Minuman ,10961564.07727243
63,Kalimantan Selatan,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
63,Kalimantan Selatan,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,83222.2062572628
63,Kalimantan Selatan,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",1987.674151746996
63,Kalimantan Selatan,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",2193466.635828866
63,Kalimantan Selatan,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",73113.44791178613
63,Kalimantan Selatan,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",377768.7836867077
63,Kalimantan Selatan,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",1654802.4635090677
63,Kalimantan Selatan,PRODUKSI,I-21,Industri Barang Galian bukan Logam,1911533.2813631746
63,Kalimantan Selatan,PRODUKSI,I-22,Industri Logam Dasar ,0
63,Kalimantan Selatan,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",104257.87937361599
63,Kalimantan Selatan,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,14887.963670479692
63,Kalimantan Selatan,PRODUKSI,I-25,Industri Alat Angkutan,160557.55116624947
63,Kalimantan Selatan,PRODUKSI,I-26,Industri Furnitur,206766.29334354098
63,Kalimantan Selatan,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",183067.80789358894
63,Kalimantan Selatan,PRODUKSI,I-28,Ketenagalistrikan ,691578.7421212061
63,Kalimantan Selatan,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,21105.93518239723
63,Kalimantan Selatan,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",338816.3681897254
63,Kalimantan Selatan,PRODUKSI,I-31,Konstruksi,10318563.158226952
63,Kalimantan Selatan,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",2516972.7944399677
63,Kalimantan Selatan,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",12918734.298060052
63,Kalimantan Selatan,PRODUKSI,I-34,Angkutan Rel ,0
63,Kalimantan Selatan,PRODUKSI,I-35,Angkutan Darat,3307709.7093349854
63,Kalimantan Selatan,PRODUKSI,I-36,Angkutan Laut ,1751710.3673439526
63,Kalimantan Selatan,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,415617.9500961069
63,Kalimantan Selatan,PRODUKSI,I-38,Angkutan Udara,2158906.470812387
63,Kalimantan Selatan,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",1128195.30473353
63,Kalimantan Selatan,PRODUKSI,I-40,Penyediaan Akomodasi ,818427.0828691315
63,Kalimantan Selatan,PRODUKSI,I-41,Penyediaan Makan Minum,3221256.4314147984
63,Kalimantan Selatan,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,5571708.7557330355
63,Kalimantan Selatan,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,3801170.9250458214
63,Kalimantan Selatan,PRODUKSI,I-44,Asuransi dan Dana Pensiun,696639.1316442318
63,Kalimantan Selatan,PRODUKSI,I-45,Jasa Keuangan Lainnya,543643.9440051074
63,Kalimantan Selatan,PRODUKSI,I-46,Jasa Penunjang Keuangan,93104.85714392911
63,Kalimantan Selatan,PRODUKSI,I-47,Real Estate,5271282.276385205
63,Kalimantan Selatan,PRODUKSI,I-48,Jasa Perusahaan,4096191.267645744
63,Kalimantan Selatan,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",7854345.724670779
63,Kalimantan Selatan,PRODUKSI,I-50,Jasa Pendidikan,5020915.7680694545
63,Kalimantan Selatan,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,2168400.4663284225
63,Kalimantan Selatan,PRODUKSI,I-52,Jasa Lainnya,2781511.27778085
64,Kalimantan Timur,PRODUKSI,I-01,Pertanian Tanaman Pangan ,962553.6169748679
64,Kalimantan Timur,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",1666162.1633669415
64,Kalimantan Timur,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,18321637.067442924
64,Kalimantan Timur,PRODUKSI,I-04,Peternakan ,3861988.711323295
64,Kalimantan Timur,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,274008.22868856025
64,Kalimantan Timur,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,7610390.430671645
64,Kalimantan Timur,PRODUKSI,I-07,Perikanan ,6939145.996325328
64,Kalimantan Timur,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",52959647.65178099
64,Kalimantan Timur,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,143306632.09895465
64,Kalimantan Timur,PRODUKSI,I-10,Pertambangan Bijih Logam,372810.72754118673
64,Kalimantan Timur,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,17636059.587093446
64,Kalimantan Timur,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,65964199.34610222
64,Kalimantan Timur,PRODUKSI,I-13,Industri Makanan dan Minuman ,7481143.560465542
64,Kalimantan Timur,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
64,Kalimantan Timur,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,55359.9970241561
64,Kalimantan Timur,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",37633.43008674459
64,Kalimantan Timur,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",2552516.7075077174
64,Kalimantan Timur,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",936200.3450462096
64,Kalimantan Timur,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",16406380.147487564
64,Kalimantan Timur,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",99797.69681323366
64,Kalimantan Timur,PRODUKSI,I-21,Industri Barang Galian bukan Logam,768445.443671312
64,Kalimantan Timur,PRODUKSI,I-22,Industri Logam Dasar ,0
64,Kalimantan Timur,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",582954.2273013578
64,Kalimantan Timur,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,245304.03813880926
64,Kalimantan Timur,PRODUKSI,I-25,Industri Alat Angkutan,1282732.160657697
64,Kalimantan Timur,PRODUKSI,I-26,Industri Furnitur,451447.9701244915
64,Kalimantan Timur,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",1026661.1519609429
64,Kalimantan Timur,PRODUKSI,I-28,Ketenagalistrikan ,823188.1241762686
64,Kalimantan Timur,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,4464.46630807029
64,Kalimantan Timur,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",385337.2236559349
64,Kalimantan Timur,PRODUKSI,I-31,Konstruksi,36535778.41514969
64,Kalimantan Timur,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",4261995.912702583
64,Kalimantan Timur,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",23596860.52711597
64,Kalimantan Timur,PRODUKSI,I-34,Angkutan Rel ,0
64,Kalimantan Timur,PRODUKSI,I-35,Angkutan Darat,3207505.8453710005
64,Kalimantan Timur,PRODUKSI,I-36,Angkutan Laut ,2429445.0845878622
64,Kalimantan Timur,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,1186168.1522595806
64,Kalimantan Timur,PRODUKSI,I-38,Angkutan Udara,6771574.261855266
64,Kalimantan Timur,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",6140747.274131819
64,Kalimantan Timur,PRODUKSI,I-40,Penyediaan Akomodasi ,1026549.9040202631
64,Kalimantan Timur,PRODUKSI,I-41,Penyediaan Makan Minum,4899122.981707181
64,Kalimantan Timur,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,8054618.699485041
64,Kalimantan Timur,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,5768450.966189544
64,Kalimantan Timur,PRODUKSI,I-44,Asuransi dan Dana Pensiun,1267717.3086035873
64,Kalimantan Timur,PRODUKSI,I-45,Jasa Keuangan Lainnya,1316096.1566675822
64,Kalimantan Timur,PRODUKSI,I-46,Jasa Penunjang Keuangan,13768.1102938169
64,Kalimantan Timur,PRODUKSI,I-47,Real Estate,7823664.979580425
64,Kalimantan Timur,PRODUKSI,I-48,Jasa Perusahaan,4273276.140206693
64,Kalimantan Timur,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",7892777.946456987
64,Kalimantan Timur,PRODUKSI,I-50,Jasa Pendidikan,6488152.984601928
64,Kalimantan Timur,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,2605202.5410096543
64,Kalimantan Timur,PRODUKSI,I-52,Jasa Lainnya,3458922.3515752004
65,Kalimantan Utara,PRODUKSI,I-01,Pertanian Tanaman Pangan ,249304.46818091805
65,Kalimantan Utara,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",917310.7790134388
65,Kalimantan Utara,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,1931240.2891030284
65,Kalimantan Utara,PRODUKSI,I-04,Peternakan ,100948.53913113094
65,Kalimantan Utara,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,39351.45876513271
65,Kalimantan Utara,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,3201190.91802797
65,Kalimantan Utara,PRODUKSI,I-07,Perikanan ,5507763.288891149
65,Kalimantan Utara,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",1475376.729032022
65,Kalimantan Utara,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,10390480.759216838
65,Kalimantan Utara,PRODUKSI,I-10,Pertambangan Bijih Logam,743457.0296532058
65,Kalimantan Utara,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,1397637.2917893357
65,Kalimantan Utara,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
65,Kalimantan Utara,PRODUKSI,I-13,Industri Makanan dan Minuman ,5074615.308102734
65,Kalimantan Utara,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
65,Kalimantan Utara,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,3606.1049157403354
65,Kalimantan Utara,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",121860.7451600435
65,Kalimantan Utara,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",2007472.1525592457
65,Kalimantan Utara,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",40491.622561213226
65,Kalimantan Utara,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",3706.0095649116415
65,Kalimantan Utara,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",2075.2161209882934
65,Kalimantan Utara,PRODUKSI,I-21,Industri Barang Galian bukan Logam,142921.22203881506
65,Kalimantan Utara,PRODUKSI,I-22,Industri Logam Dasar ,0
65,Kalimantan Utara,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",81069.76922232633
65,Kalimantan Utara,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,17036.2104166262
65,Kalimantan Utara,PRODUKSI,I-25,Industri Alat Angkutan,2193175.19684386
65,Kalimantan Utara,PRODUKSI,I-26,Industri Furnitur,479055.4891684295
65,Kalimantan Utara,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",46583.95441736431
65,Kalimantan Utara,PRODUKSI,I-28,Ketenagalistrikan ,152165.37864528244
65,Kalimantan Utara,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,6875.702211906023
65,Kalimantan Utara,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",27545.136529649695
65,Kalimantan Utara,PRODUKSI,I-31,Konstruksi,6673794.070188837
65,Kalimantan Utara,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",507467.4336405372
65,Kalimantan Utara,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",5793318.800545297
65,Kalimantan Utara,PRODUKSI,I-34,Angkutan Rel ,0
65,Kalimantan Utara,PRODUKSI,I-35,Angkutan Darat,580970.1907583947
65,Kalimantan Utara,PRODUKSI,I-36,Angkutan Laut ,1699111.7207196518
65,Kalimantan Utara,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,214210.28261186625
65,Kalimantan Utara,PRODUKSI,I-38,Angkutan Udara,994645.9711264555
65,Kalimantan Utara,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",635606.6389422166
65,Kalimantan Utara,PRODUKSI,I-40,Penyediaan Akomodasi ,262292.7624298954
65,Kalimantan Utara,PRODUKSI,I-41,Penyediaan Makan Minum,806795.1193052641
65,Kalimantan Utara,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,1511405.792236146
65,Kalimantan Utara,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,728036.8906729803
65,Kalimantan Utara,PRODUKSI,I-44,Asuransi dan Dana Pensiun,103218.6817944139
65,Kalimantan Utara,PRODUKSI,I-45,Jasa Keuangan Lainnya,220014.63744620426
65,Kalimantan Utara,PRODUKSI,I-46,Jasa Penunjang Keuangan,42800.69652412342
65,Kalimantan Utara,PRODUKSI,I-47,Real Estate,1047041.3670707844
65,Kalimantan Utara,PRODUKSI,I-48,Jasa Perusahaan,765045.3889443758
65,Kalimantan Utara,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2988277.7269627578
65,Kalimantan Utara,PRODUKSI,I-50,Jasa Pendidikan,878470.4991381385
65,Kalimantan Utara,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,421231.0880219319
65,Kalimantan Utara,PRODUKSI,I-52,Jasa Lainnya,898599.2740409297
71,Sulawesi Utara,PRODUKSI,I-01,Pertanian Tanaman Pangan ,2868675.6380141773
71,Sulawesi Utara,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",3254633.287837801
71,Sulawesi Utara,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,5209086.419586744
71,Sulawesi Utara,PRODUKSI,I-04,Peternakan ,2304309.349543004
71,Sulawesi Utara,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,196531.94326870664
71,Sulawesi Utara,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,540608.6747588232
71,Sulawesi Utara,PRODUKSI,I-07,Perikanan ,8396956.379520118
71,Sulawesi Utara,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",285040.8719131973
71,Sulawesi Utara,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
71,Sulawesi Utara,PRODUKSI,I-10,Pertambangan Bijih Logam,2229466.8281967826
71,Sulawesi Utara,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,3570344.660738104
71,Sulawesi Utara,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
71,Sulawesi Utara,PRODUKSI,I-13,Industri Makanan dan Minuman ,8026656.698248176
71,Sulawesi Utara,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
71,Sulawesi Utara,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,127907.9724761375
71,Sulawesi Utara,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",6424.810591134228
71,Sulawesi Utara,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",153513.82739526866
71,Sulawesi Utara,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",255817.87694471993
71,Sulawesi Utara,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",223274.54910036948
71,Sulawesi Utara,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",22246.911476979203
71,Sulawesi Utara,PRODUKSI,I-21,Industri Barang Galian bukan Logam,358392.6820702233
71,Sulawesi Utara,PRODUKSI,I-22,Industri Logam Dasar ,122778.52761521537
71,Sulawesi Utara,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",363917.04389733623
71,Sulawesi Utara,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,144438.3105076816
71,Sulawesi Utara,PRODUKSI,I-25,Industri Alat Angkutan,233949.70763401414
71,Sulawesi Utara,PRODUKSI,I-26,Industri Furnitur,293220.8713274071
71,Sulawesi Utara,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",170660.43225654628
71,Sulawesi Utara,PRODUKSI,I-28,Ketenagalistrikan ,462265.1869079462
71,Sulawesi Utara,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,21502.876910753497
71,Sulawesi Utara,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",163535.33687840353
71,Sulawesi Utara,PRODUKSI,I-31,Konstruksi,12366732.99571375
71,Sulawesi Utara,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",4276939.067768226
71,Sulawesi Utara,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",8382528.750241354
71,Sulawesi Utara,PRODUKSI,I-34,Angkutan Rel ,0
71,Sulawesi Utara,PRODUKSI,I-35,Angkutan Darat,7800759.509517116
71,Sulawesi Utara,PRODUKSI,I-36,Angkutan Laut ,1747975.0526009738
71,Sulawesi Utara,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,309600.03112619475
71,Sulawesi Utara,PRODUKSI,I-38,Angkutan Udara,2942351.2693328634
71,Sulawesi Utara,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",712356.0702062655
71,Sulawesi Utara,PRODUKSI,I-40,Penyediaan Akomodasi ,1487845.0874052267
71,Sulawesi Utara,PRODUKSI,I-41,Penyediaan Makan Minum,1809161.179920359
71,Sulawesi Utara,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,3955420.503025468
71,Sulawesi Utara,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,2978986.027967707
71,Sulawesi Utara,PRODUKSI,I-44,Asuransi dan Dana Pensiun,450567.31101092405
71,Sulawesi Utara,PRODUKSI,I-45,Jasa Keuangan Lainnya,997943.1745438571
71,Sulawesi Utara,PRODUKSI,I-46,Jasa Penunjang Keuangan,39628.42430093182
71,Sulawesi Utara,PRODUKSI,I-47,Real Estate,2558991.4025422074
71,Sulawesi Utara,PRODUKSI,I-48,Jasa Perusahaan,1046525.3396439226
71,Sulawesi Utara,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",6041430.986929811
71,Sulawesi Utara,PRODUKSI,I-50,Jasa Pendidikan,4781606.98385532
71,Sulawesi Utara,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,1802630.3439467791
71,Sulawesi Utara,PRODUKSI,I-52,Jasa Lainnya,2766956.4468956334
72,Sulawesi Tengah,PRODUKSI,I-01,Pertanian Tanaman Pangan ,3432254.8887305004
72,Sulawesi Tengah,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",1274973.8624464802
72,Sulawesi Tengah,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,10252985.438824922
72,Sulawesi Tengah,PRODUKSI,I-04,Peternakan ,1782057.7275056478
72,Sulawesi Tengah,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,224288.9540523586
72,Sulawesi Tengah,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,3840216.5683264593
72,Sulawesi Tengah,PRODUKSI,I-07,Perikanan ,8492729.66922147
72,Sulawesi Tengah,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",5494662.63517743
72,Sulawesi Tengah,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
72,Sulawesi Tengah,PRODUKSI,I-10,Pertambangan Bijih Logam,5481358.552403296
72,Sulawesi Tengah,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,4924939.61793771
72,Sulawesi Tengah,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,3883882.3713284177
72,Sulawesi Tengah,PRODUKSI,I-13,Industri Makanan dan Minuman ,2582402.6913440917
72,Sulawesi Tengah,PRODUKSI,I-14,Industri Pengolahan Tembakau,8365.300809991659
72,Sulawesi Tengah,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,184772.80391947125
72,Sulawesi Tengah,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",35011.56343053436
72,Sulawesi Tengah,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",1274541.2341693752
72,Sulawesi Tengah,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",27282.84528041989
72,Sulawesi Tengah,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",56035.199038560866
72,Sulawesi Tengah,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",17039.9139334819
72,Sulawesi Tengah,PRODUKSI,I-21,Industri Barang Galian bukan Logam,2571335.2108881576
72,Sulawesi Tengah,PRODUKSI,I-22,Industri Logam Dasar ,4919159.361404149
72,Sulawesi Tengah,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",210015.05195139
72,Sulawesi Tengah,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,0
72,Sulawesi Tengah,PRODUKSI,I-25,Industri Alat Angkutan,41447.44283786823
72,Sulawesi Tengah,PRODUKSI,I-26,Industri Furnitur,314105.2841174262
72,Sulawesi Tengah,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",49425.75231264564
72,Sulawesi Tengah,PRODUKSI,I-28,Ketenagalistrikan ,307722.01623065636
72,Sulawesi Tengah,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,27899.736411314643
72,Sulawesi Tengah,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",280312.9950619623
72,Sulawesi Tengah,PRODUKSI,I-31,Konstruksi,11381790.298516737
72,Sulawesi Tengah,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",2537805.708837414
72,Sulawesi Tengah,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",9039145.730923483
72,Sulawesi Tengah,PRODUKSI,I-34,Angkutan Rel ,0
72,Sulawesi Tengah,PRODUKSI,I-35,Angkutan Darat,1743925.0321375276
72,Sulawesi Tengah,PRODUKSI,I-36,Angkutan Laut ,224519.39746337058
72,Sulawesi Tengah,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,72023.86287484226
72,Sulawesi Tengah,PRODUKSI,I-38,Angkutan Udara,1757821.5021188008
72,Sulawesi Tengah,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",274008.9880594333
72,Sulawesi Tengah,PRODUKSI,I-40,Penyediaan Akomodasi ,339316.7905081014
72,Sulawesi Tengah,PRODUKSI,I-41,Penyediaan Makan Minum,1605384.5571191092
72,Sulawesi Tengah,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,3115044.835922367
72,Sulawesi Tengah,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,2561224.0263022087
72,Sulawesi Tengah,PRODUKSI,I-44,Asuransi dan Dana Pensiun,418060.7538974797
72,Sulawesi Tengah,PRODUKSI,I-45,Jasa Keuangan Lainnya,263596.633187438
72,Sulawesi Tengah,PRODUKSI,I-46,Jasa Penunjang Keuangan,32263.052893067375
72,Sulawesi Tengah,PRODUKSI,I-47,Real Estate,3090767.4108050014
72,Sulawesi Tengah,PRODUKSI,I-48,Jasa Perusahaan,486694.90441511926
72,Sulawesi Tengah,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",6220722.767006351
72,Sulawesi Tengah,PRODUKSI,I-50,Jasa Pendidikan,3869787.7752998364
72,Sulawesi Tengah,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,1346883.5567747308
72,Sulawesi Tengah,PRODUKSI,I-52,Jasa Lainnya,1646644.1663144834
73,Sulawesi Selatan,PRODUKSI,I-01,Pertanian Tanaman Pangan ,23473662.08102494
73,Sulawesi Selatan,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",6495683.491365675
73,Sulawesi Selatan,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,10738172.944657331
73,Sulawesi Selatan,PRODUKSI,I-04,Peternakan ,7718915.171768352
73,Sulawesi Selatan,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,1300668.0282140693
73,Sulawesi Selatan,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,467312.0708984708
73,Sulawesi Selatan,PRODUKSI,I-07,Perikanan ,25305552.609146688
73,Sulawesi Selatan,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",1019976.3674716186
73,Sulawesi Selatan,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,36762.84847976851
73,Sulawesi Selatan,PRODUKSI,I-10,Pertambangan Bijih Logam,1022627.964634406
73,Sulawesi Selatan,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,8468823.752753489
73,Sulawesi Selatan,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
73,Sulawesi Selatan,PRODUKSI,I-13,Industri Makanan dan Minuman ,28478188.15182645
73,Sulawesi Selatan,PRODUKSI,I-14,Industri Pengolahan Tembakau,52877.73742310734
73,Sulawesi Selatan,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,1999389.3696333948
73,Sulawesi Selatan,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",21216.122155462006
73,Sulawesi Selatan,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",921148.8601383398
